Time,CPU(%),RAM(%),GPU0_Util(%),GPU0_Mem(MB),GPU1_Util(%),GPU1_Mem(MB),GPU2_Util(%),GPU2_Mem(MB),GPU3_Util(%),GPU3_Mem(MB),GPU4_Util(%),GPU4_Mem(MB),GPU5_Util(%),GPU5_Mem(MB),GPU6_Util(%),GPU6_Mem(MB),GPU7_Util(%),GPU7_Mem(MB)
[2025-06-27 09:42:11],4.4,11.5,18,74426,17,80596,25,80596,33,80596,41,80596,45,80596,57,80596,63,80116
[2025-06-27 09:42:14],5.1,11.5,70,74426,60,80596,62,80596,63,80596,62,80596,57,80596,61,80596,63,80116
[2025-06-27 09:42:18],5.1,11.5,72,74426,59,80596,61,80596,62,80596,60,80596,62,80596,61,80596,59,80116
[2025-06-27 09:42:20],5.3,11.5,67,74426,59,80596,57,80596,57,80596,60,80596,62,80596,57,80596,60,80116
[2025-06-27 09:42:23],5.4,11.5,71,74426,61,80596,61,80596,61,80596,61,80596,62,80596,61,80596,61,80116
[2025-06-27 09:42:27],5.1,11.5,74,74426,68,80596,66,80596,64,80596,64,80596,68,80596,65,80596,67,80116
[2025-06-27 09:42:29],5.2,11.5,74,74426,67,80596,66,80596,68,80596,68,80596,67,80596,68,80596,69,80116
[2025-06-27 09:42:33],5.2,11.5,79,74426,74,80596,72,80596,75,80596,75,80596,75,80596,73,80596,73,80116
[2025-06-27 09:42:36],5.7,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:42:39],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:42:42],1.4,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:42:45],1.0,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:42:47],0.9,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:42:50],0.9,11.5,74,74426,85,80596,86,80596,85,80596,86,80596,86,80596,86,80596,87,80116
[2025-06-27 09:42:54],4.4,11.5,88,74426,85,80596,87,80596,86,80596,86,80596,86,80596,87,80596,87,80116
[2025-06-27 09:42:57],4.4,11.5,69,74426,61,80596,60,80596,61,80596,63,80596,65,80596,62,80596,63,80116
[2025-06-27 09:43:00],4.9,11.5,68,74426,62,80596,59,80596,59,80596,60,80596,61,80596,63,80596,63,80116
[2025-06-27 09:43:04],5.0,11.5,0,74426,12,80596,0,80596,0,80596,0,80596,59,80596,24,80596,52,80116
[2025-06-27 09:43:06],5.1,11.5,68,74426,63,80596,59,80596,59,80596,61,80596,63,80596,62,80596,62,80116
[2025-06-27 09:43:10],5.5,11.5,70,74426,60,80596,60,80596,62,80596,60,80596,63,80596,63,80596,61,80116
[2025-06-27 09:43:13],5.6,11.5,75,74426,65,80596,67,80596,68,80596,68,80596,67,80596,66,80596,65,80116
[2025-06-27 09:43:17],5.4,11.5,79,74426,71,80596,70,80596,73,80596,73,80596,73,80596,72,80596,72,80116
[2025-06-27 09:43:20],5.1,11.5,79,74426,72,80596,75,80596,74,80596,74,80596,74,80596,76,80596,75,80116
[2025-06-27 09:43:23],5.0,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:43:25],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:43:27],5.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:43:28],1.0,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:43:30],18.8,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:43:33],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:43:35],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:43:39],2.9,11.5,88,74426,85,80596,86,80596,86,80596,86,80596,85,80596,87,80596,87,80116
[2025-06-27 09:43:41],4.6,11.5,88,74426,85,80596,87,80596,86,80596,86,80596,87,80596,87,80596,86,80116
[2025-06-27 09:43:44],4.7,11.5,89,74426,85,80596,86,80596,86,80596,87,80596,86,80596,86,80596,87,80116
[2025-06-27 09:43:47],4.4,11.5,88,74426,85,80596,86,80596,86,80596,87,80596,85,80596,85,80596,87,80116
[2025-06-27 09:43:50],4.4,11.5,58,74426,39,80596,21,80596,29,80596,22,80596,25,80596,34,80596,55,80116
[2025-06-27 09:43:52],4.7,11.5,67,74426,60,80596,61,80596,61,80596,62,80596,62,80596,64,80596,64,80116
[2025-06-27 09:43:56],5.0,11.5,70,74426,58,80596,57,80596,57,80596,59,80596,59,80596,62,80596,60,80116
[2025-06-27 09:43:59],5.1,11.5,71,74426,61,80596,63,80596,63,80596,61,80596,61,80596,60,80596,61,80116
[2025-06-27 09:44:02],5.2,11.5,70,74426,63,80596,64,80596,64,80596,64,80596,63,80596,63,80596,62,80116
[2025-06-27 09:44:05],5.2,11.5,73,74426,66,80596,66,80596,66,80596,66,80596,66,80596,65,80596,66,80116
[2025-06-27 09:44:08],5.2,11.5,78,74426,73,80596,72,80596,72,80596,72,80596,71,80596,71,80596,73,80116
[2025-06-27 09:44:11],5.5,11.5,80,74426,72,80596,71,80596,74,80596,74,80596,75,80596,73,80596,75,80116
[2025-06-27 09:44:14],5.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:44:16],1.4,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:44:19],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:44:22],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:44:24],1.6,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:44:27],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:44:30],3.8,11.5,88,74426,85,80596,86,80596,87,80596,86,80596,86,80596,87,80596,87,80116
[2025-06-27 09:44:34],4.4,11.5,88,74426,85,80596,86,80596,86,80596,87,80596,86,80596,87,80596,87,80116
[2025-06-27 09:44:37],4.5,11.5,72,74426,61,80596,63,80596,64,80596,60,80596,62,80596,60,80596,64,80116
[2025-06-27 09:44:40],5.6,11.5,71,74426,63,80596,60,80596,60,80596,62,80596,60,80596,59,80596,62,80116
[2025-06-27 09:44:42],5.8,11.5,72,74426,60,80596,62,80596,62,80596,60,80596,63,80596,61,80596,63,80116
[2025-06-27 09:44:46],5.2,11.5,68,74426,58,80596,60,80596,61,80596,65,80596,62,80596,64,80596,66,80116
[2025-06-27 09:44:49],5.3,11.5,71,74426,64,80596,64,80596,64,80596,65,80596,63,80596,63,80596,63,80116
[2025-06-27 09:44:52],5.3,11.5,72,74426,68,80596,64,80596,65,80596,64,80596,66,80596,69,80596,65,80116
[2025-06-27 09:44:55],5.3,11.5,77,74426,69,80596,71,80596,72,80596,69,80596,70,80596,70,80596,70,80116
[2025-06-27 09:44:58],5.1,11.5,79,74426,71,80596,73,80596,73,80596,72,80596,71,80596,71,80596,73,80116
[2025-06-27 09:45:02],5.6,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:45:04],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:45:07],1.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:45:10],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:45:12],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:45:14],1.5,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:45:17],2.2,11.5,88,74426,86,80596,86,80596,86,80596,86,80596,86,80596,86,80596,87,80116
[2025-06-27 09:45:20],4.4,11.5,88,74426,85,80596,86,80596,87,80596,85,80596,86,80596,87,80596,87,80116
[2025-06-27 09:45:22],4.4,11.5,88,74426,86,80596,86,80596,86,80596,86,80596,86,80596,86,80596,87,80116
[2025-06-27 09:45:25],4.4,11.5,69,74426,58,80596,60,80596,60,80596,58,80596,60,80596,59,80596,61,80116
[2025-06-27 09:45:27],5.1,11.5,72,74426,60,80596,59,80596,60,80596,59,80596,63,80596,59,80596,64,80116
[2025-06-27 09:45:30],5.2,11.5,71,74426,61,80596,59,80596,59,80596,59,80596,63,80596,62,80596,62,80116
[2025-06-27 09:45:33],22.6,11.5,71,74426,58,80596,59,80596,60,80596,58,80596,61,80596,59,80596,60,80116
[2025-06-27 09:45:35],5.3,11.5,71,74426,59,80596,62,80596,63,80596,61,80596,59,80596,62,80596,62,80116
[2025-06-27 09:45:38],5.6,11.5,75,74426,65,80596,64,80596,66,80596,67,80596,67,80596,64,80596,64,80116
[2025-06-27 09:45:41],5.9,11.5,74,74426,68,80596,69,80596,67,80596,67,80596,68,80596,70,80596,69,80116
[2025-06-27 09:45:44],5.5,11.5,80,74426,72,80596,71,80596,74,80596,74,80596,74,80596,72,80596,74,80116
[2025-06-27 09:45:47],5.1,11.5,82,74426,77,80596,73,80596,61,80596,77,80596,76,80596,23,80596,60,80116
[2025-06-27 09:45:50],4.9,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:45:52],4.9,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:45:55],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:45:58],1.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:46:00],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:46:03],3.3,11.5,88,74426,85,80596,86,80596,86,80596,87,80596,86,80596,87,80596,87,80116
[2025-06-27 09:46:07],4.3,11.5,89,74426,86,80596,86,80596,87,80596,85,80596,86,80596,87,80596,86,80116
[2025-06-27 09:46:11],4.3,11.5,88,74426,86,80596,85,80596,86,80596,86,80596,85,80596,86,80596,85,80116
[2025-06-27 09:46:13],4.5,11.5,68,74426,59,80596,62,80596,63,80596,62,80596,59,80596,64,80596,62,80116
[2025-06-27 09:46:16],4.8,11.5,71,74426,60,80596,60,80596,61,80596,59,80596,62,80596,59,80596,61,80116
[2025-06-27 09:46:19],5.0,11.5,69,74426,63,80596,59,80596,60,80596,60,80596,61,80596,61,80596,64,80116
[2025-06-27 09:46:22],5.1,11.5,70,74426,58,80596,65,80596,63,80596,64,80596,62,80596,63,80596,63,80116
[2025-06-27 09:46:25],5.4,11.5,0,74426,0,80596,0,80596,0,80596,28,80596,33,80596,0,80596,25,80116
[2025-06-27 09:46:28],5.1,11.5,72,74426,65,80596,66,80596,67,80596,67,80596,64,80596,64,80596,68,80116
[2025-06-27 09:46:31],5.5,11.5,75,74426,69,80596,71,80596,70,80596,70,80596,71,80596,71,80596,71,80116
[2025-06-27 09:46:35],5.2,11.5,80,74426,72,80596,75,80596,74,80596,73,80596,74,80596,73,80596,76,80116
[2025-06-27 09:46:38],5.1,11.5,80,74426,75,80596,75,80596,75,80596,74,80596,74,80596,76,80596,75,80116
[2025-06-27 09:46:40],5.4,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:46:42],3.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:46:45],0.8,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:46:47],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:46:50],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:46:52],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:46:56],3.8,11.5,88,74426,85,80596,86,80596,86,80596,86,80596,86,80596,86,80596,87,80116
[2025-06-27 09:46:58],4.5,11.5,14,74426,38,80596,17,80596,25,80596,26,80596,29,80596,23,80596,27,80116
[2025-06-27 09:47:01],5.0,11.5,71,74426,58,80596,57,80596,58,80596,58,80596,63,80596,60,80596,62,80116
[2025-06-27 09:47:04],5.6,11.5,70,74426,59,80596,59,80596,61,80596,58,80596,62,80596,60,80596,59,80116
[2025-06-27 09:47:06],5.6,11.5,70,74426,60,80596,59,80596,59,80596,60,80596,63,80596,59,80596,60,80116
[2025-06-27 09:47:08],5.4,11.5,69,74426,61,80596,60,80596,62,80596,64,80596,62,80596,63,80596,61,80116
[2025-06-27 09:47:11],5.1,11.5,72,74426,64,80596,68,80596,69,80596,69,80596,66,80596,68,80596,65,80116
[2025-06-27 09:47:13],5.3,11.5,75,74426,67,80596,67,80596,68,80596,68,80596,68,80596,66,80596,67,80116
[2025-06-27 09:47:16],5.1,11.5,77,74426,71,80596,70,80596,70,80596,71,80596,71,80596,72,80596,72,80116
[2025-06-27 09:47:19],5.2,11.5,80,74426,75,80596,77,80596,76,80596,76,80596,76,80596,75,80596,75,80116
[2025-06-27 09:47:21],4.7,11.5,83,74426,78,80596,78,80596,77,80596,77,80596,76,80596,56,80596,78,80116
[2025-06-27 09:47:23],5.5,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:47:25],4.9,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:47:28],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:47:30],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:47:32],1.4,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:47:35],11.7,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:47:38],2.4,11.5,88,74426,86,80596,86,80596,86,80596,85,80596,86,80596,86,80596,86,80116
[2025-06-27 09:47:41],4.3,11.5,87,74426,85,80596,85,80596,86,80596,86,80596,86,80596,86,80596,86,80116
[2025-06-27 09:47:44],5.3,11.5,72,74426,60,80596,61,80596,64,80596,62,80596,60,80596,64,80596,60,80116
[2025-06-27 09:47:47],4.8,11.5,72,74426,62,80596,61,80596,61,80596,59,80596,64,80596,61,80596,64,80116
[2025-06-27 09:47:50],4.9,11.5,72,74426,63,80596,61,80596,61,80596,60,80596,61,80596,60,80596,62,80116
[2025-06-27 09:47:54],5.5,11.5,71,74426,60,80596,59,80596,59,80596,63,80596,65,80596,60,80596,59,80116
[2025-06-27 09:47:57],5.1,11.5,71,74426,64,80596,64,80596,63,80596,64,80596,64,80596,64,80596,66,80116
[2025-06-27 09:48:00],5.2,11.5,74,74426,68,80596,69,80596,70,80596,69,80596,69,80596,69,80596,70,80116
[2025-06-27 09:48:03],5.1,11.5,79,74426,71,80596,74,80596,72,80596,73,80596,73,80596,73,80596,74,80116
[2025-06-27 09:48:06],5.0,11.5,81,74426,76,80596,75,80596,76,80596,76,80596,76,80596,77,80596,77,80116
[2025-06-27 09:48:09],5.0,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:48:11],1.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:48:14],1.5,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:48:16],1.0,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:48:19],1.5,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:48:21],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:48:25],4.1,11.5,88,74426,86,80596,86,80596,85,80596,86,80596,87,80596,87,80596,86,80116
[2025-06-27 09:48:28],4.7,11.5,88,74426,85,80596,86,80596,86,80596,86,80596,86,80596,86,80596,87,80116
[2025-06-27 09:48:32],4.6,11.5,88,74426,86,80596,86,80596,85,80596,87,80596,87,80596,86,80596,87,80116
[2025-06-27 09:48:35],4.5,11.5,88,74426,85,80596,86,80596,85,80596,87,80596,85,80596,87,80596,87,80116
[2025-06-27 09:48:38],5.0,11.5,67,74426,62,80596,60,80596,59,80596,61,80596,60,80596,59,80596,60,80116
[2025-06-27 09:48:41],5.1,11.5,68,74426,61,80596,60,80596,60,80596,63,80596,59,80596,63,80596,63,80116
[2025-06-27 09:48:44],5.8,11.5,70,74426,61,80596,59,80596,58,80596,60,80596,63,80596,58,80596,60,80116
[2025-06-27 09:48:47],5.3,11.5,72,74426,62,80596,63,80596,63,80596,64,80596,62,80596,63,80596,63,80116
[2025-06-27 09:48:50],5.2,11.5,75,74426,66,80596,66,80596,66,80596,67,80596,66,80596,65,80596,66,80116
[2025-06-27 09:48:54],5.2,11.5,77,74426,71,80596,70,80596,72,80596,72,80596,72,80596,72,80596,71,80116
[2025-06-27 09:48:57],5.1,11.5,77,74426,72,80596,73,80596,72,80596,73,80596,73,80596,75,80596,75,80116
[2025-06-27 09:48:59],5.0,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:49:02],1.4,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:49:04],4.9,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:49:07],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:49:09],1.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:49:11],1.4,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:49:15],1.8,11.5,87,74426,86,80596,85,80596,85,80596,87,80596,86,80596,86,80596,87,80116
[2025-06-27 09:49:17],4.3,11.5,88,74426,85,80596,86,80596,86,80596,86,80596,86,80596,84,80596,87,80116
[2025-06-27 09:49:20],4.5,11.5,88,74426,85,80596,86,80596,85,80596,87,80596,86,80596,87,80596,86,80116
[2025-06-27 09:49:23],4.5,11.5,88,74426,85,80596,85,80596,86,80596,86,80596,86,80596,87,80596,86,80116
[2025-06-27 09:49:25],4.4,11.5,88,74426,85,80596,86,80596,86,80596,86,80596,86,80596,87,80596,86,80116
[2025-06-27 09:49:28],4.5,11.5,73,74426,61,80596,61,80596,61,80596,61,80596,59,80596,59,80596,61,80116
[2025-06-27 09:49:31],5.4,11.5,69,74426,59,80596,60,80596,60,80596,60,80596,59,80596,62,80596,61,80116
[2025-06-27 09:49:34],5.5,11.5,67,74426,59,80596,61,80596,62,80596,61,80596,60,80596,61,80596,59,80116
[2025-06-27 09:49:36],22.6,11.5,72,74426,60,80596,59,80596,60,80596,62,80596,65,80596,62,80596,63,80116
[2025-06-27 09:49:39],5.2,11.5,69,74426,64,80596,63,80596,63,80596,64,80596,63,80596,64,80596,64,80116
[2025-06-27 09:49:42],5.2,11.5,76,74426,66,80596,66,80596,66,80596,65,80596,68,80596,68,80596,68,80116
[2025-06-27 09:49:46],5.2,11.5,75,74426,68,80596,71,80596,73,80596,71,80596,70,80596,70,80596,70,80116
[2025-06-27 09:49:49],6.0,11.5,81,74426,71,80596,74,80596,73,80596,72,80596,74,80596,74,80596,73,80116
[2025-06-27 09:49:52],5.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:49:55],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:49:57],1.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:49:59],0.9,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:50:02],1.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:50:04],1.0,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:50:08],3.0,11.5,88,74426,85,80596,85,80596,85,80596,85,80596,85,80596,87,80596,87,80116
[2025-06-27 09:50:11],4.3,11.5,88,74426,85,80596,84,80596,86,80596,85,80596,86,80596,86,80596,87,80116
[2025-06-27 09:50:15],4.8,11.5,88,74426,85,80596,85,80596,86,80596,86,80596,87,80596,87,80596,86,80116
[2025-06-27 09:50:18],4.3,11.5,32,74426,28,80596,30,80596,40,80596,40,80596,52,80596,53,80596,59,80116
[2025-06-27 09:50:20],4.8,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:50:23],4.8,11.5,69,74426,57,80596,63,80596,64,80596,61,80596,59,80596,60,80596,59,80116
[2025-06-27 09:50:26],5.6,11.5,68,74426,62,80596,59,80596,59,80596,61,80596,62,80596,60,80596,60,80116
[2025-06-27 09:50:29],5.1,11.5,69,74426,63,80596,62,80596,59,80596,60,80596,59,80596,62,80596,62,80116
[2025-06-27 09:50:32],5.4,11.5,71,74426,62,80596,62,80596,63,80596,62,80596,64,80596,63,80596,64,80116
[2025-06-27 09:50:35],6.1,11.5,73,74426,66,80596,67,80596,67,80596,68,80596,67,80596,69,80596,67,80116
[2025-06-27 09:50:38],5.8,11.5,78,74426,72,80596,72,80596,71,80596,71,80596,72,80596,73,80596,72,80116
[2025-06-27 09:50:42],5.1,11.5,79,74426,74,80596,74,80596,75,80596,75,80596,75,80596,75,80596,75,80116
[2025-06-27 09:50:44],5.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:50:47],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:50:50],1.6,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:50:53],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:50:55],1.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:50:58],1.5,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:51:01],3.4,11.5,88,74426,85,80596,85,80596,86,80596,86,80596,87,80596,87,80596,87,80116
[2025-06-27 09:51:03],4.5,11.5,88,74426,85,80596,85,80596,87,80596,86,80596,87,80596,86,80596,87,80116
[2025-06-27 09:51:06],4.3,11.5,88,74426,85,80596,84,80596,86,80596,86,80596,86,80596,87,80596,87,80116
[2025-06-27 09:51:09],4.7,11.5,88,74426,85,80596,85,80596,86,80596,86,80596,86,80596,86,80596,87,80116
[2025-06-27 09:51:12],4.4,11.5,20,74426,19,80596,25,80596,16,80596,7,80596,27,80596,13,80596,18,80116
[2025-06-27 09:51:15],5.1,11.5,70,74426,63,80596,58,80596,60,80596,63,80596,61,80596,64,80596,61,80116
[2025-06-27 09:51:17],5.0,11.5,72,74426,64,80596,62,80596,61,80596,60,80596,62,80596,59,80596,61,80116
[2025-06-27 09:51:20],5.0,11.5,72,74426,64,80596,63,80596,63,80596,60,80596,61,80596,60,80596,63,80116
[2025-06-27 09:51:23],5.0,11.5,71,74426,62,80596,60,80596,63,80596,60,80596,63,80596,62,80596,63,80116
[2025-06-27 09:51:25],5.1,11.5,73,74426,65,80596,66,80596,66,80596,67,80596,65,80596,67,80596,68,80116
[2025-06-27 09:51:28],5.3,11.5,74,74426,69,80596,67,80596,69,80596,68,80596,68,80596,69,80596,69,80116
[2025-06-27 09:51:31],5.2,11.5,76,74426,71,80596,70,80596,72,80596,73,80596,70,80596,74,80596,73,80116
[2025-06-27 09:51:34],5.6,11.5,80,74426,74,80596,74,80596,75,80596,75,80596,75,80596,76,80596,77,80116
[2025-06-27 09:51:37],5.0,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:51:40],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:51:42],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:51:45],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:51:47],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:51:50],1.6,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:51:54],4.6,11.5,88,74426,84,80596,85,80596,86,80596,86,80596,86,80596,86,80596,86,80116
[2025-06-27 09:51:57],4.5,11.5,87,74426,85,80596,85,80596,86,80596,85,80596,86,80596,86,80596,86,80116
[2025-06-27 09:52:00],4.4,11.5,88,74426,86,80596,86,80596,86,80596,86,80596,87,80596,87,80596,86,80116
[2025-06-27 09:52:03],4.4,11.5,88,74426,85,80596,84,80596,86,80596,86,80596,79,80596,87,80596,87,80116
[2025-06-27 09:52:07],4.8,11.5,73,74426,59,80596,58,80596,62,80596,61,80596,65,80596,60,80596,59,80116
[2025-06-27 09:52:10],5.1,11.5,66,74426,58,80596,63,80596,61,80596,60,80596,63,80596,60,80596,60,80116
[2025-06-27 09:52:13],5.4,11.5,68,74426,62,80596,61,80596,58,80596,63,80596,60,80596,61,80596,63,80116
[2025-06-27 09:52:16],5.2,11.5,71,74426,63,80596,63,80596,61,80596,63,80596,61,80596,62,80596,62,80116
[2025-06-27 09:52:20],5.2,11.5,76,74426,65,80596,65,80596,65,80596,68,80596,68,80596,69,80596,65,80116
[2025-06-27 09:52:23],5.2,11.5,77,74426,69,80596,70,80596,70,80596,71,80596,71,80596,72,80596,72,80116
[2025-06-27 09:52:27],5.4,11.5,79,74426,74,80596,73,80596,74,80596,74,80596,75,80596,75,80596,74,80116
[2025-06-27 09:52:29],4.6,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:52:31],1.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:52:34],1.5,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:52:37],1.1,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:52:40],1.2,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
[2025-06-27 09:52:42],1.3,11.5,0,74426,0,80596,0,80596,0,80596,0,80596,0,80596,0,80596,0,80116
